title,main_topic_1_index,main_topic_1_weigth,main_topic_2_index,main_topic_2_weigth,main_topic_3_index,main_topic_3_weigth,main_topic_4_index,main_topic_4_weigth,main_topic_5_index,main_topic_5_weigth,main_topic_6_index,main_topic_6_weigth,main_topic_7_index,main_topic_7_weigth,main_topic_8_index,main_topic_8_weigth,main_topic_9_index,main_topic_9_weigth,main_topic_10_index,main_topic_10_weigth,main_topic_11_index,main_topic_11_weigth,main_topic_12_index,main_topic_12_weigth,main_topic_13_index,main_topic_13_weigth,main_topic_14_index,main_topic_14_weigth,main_topic_15_index,main_topic_15_weigth,main_topic_16_index,main_topic_16_weigth,main_topic_17_index,main_topic_17_weigth,main_topic_18_index,main_topic_18_weigth,main_topic_19_index,main_topic_19_weigth,main_topic_20_index,main_topic_20_weigth,main_topic_21_index,main_topic_21_weigth,main_topic_22_index,main_topic_22_weigth,main_topic_23_index,main_topic_23_weigth,main_topic_24_index,main_topic_24_weigth,main_topic_25_index,main_topic_25_weigth
CGI_2013,4,0.41364244869806366,1,0.032632113517595006,10,0.002403376684091891,19,0.002039285396823799,5,0.0008598319798654873,15,0.0008106266107690005,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Prayer_Breakfast_2016,20,0.2543191703319905,21,0.13874539443627698,0,0.017418105723654678,19,0.011856259805532956,11,0.007069588046950386,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Security_Team_Announcement,9,0.14742630797807685,8,0.09588333619120101,7,0.04684129255216229,10,0.03915738124534947,22,0.0321510520771055,18,0.029354862750754895,2,0.025117014340766453,24,0.022812987044800486,11,0.020806594063785978,5,0.018713941547567167,23,0.016030141094887044,13,0.015735051875666668,19,0.0053315810017896615,17,0.0023036373001242482,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Cairo_University,21,0.4194707866323877,11,0.13660177640347296,7,0.049827558347054775,8,0.03659511830870309,2,0.03389163427787562,14,0.008964055462944378,18,0.005499566651844599,5,0.003950845960395431,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Umpqua_Community_College_Shootings,6,0.2997987460912007,9,0.028849921936287493,20,0.0227824245586038,10,0.008612726270147837,19,0.0009090446162163183,16,0.0006546605267412163,5,0.0006144759894162299,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
White_House_Correspondent_Dinner_2013,22,0.32676881452394063,20,0.03686595417534626,14,0.009118792289270606,21,0.007775701520351962,9,0.007354300154363173,6,0.007058518119686896,24,0.005764403706071445,12,0.00449022288303559,18,0.003805635699285769,5,0.0022578839214608486,17,0.0020505445458099767,19,0.002009245836984429,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Border_Security_and_Immigration_Reform,17,0.36499145344635026,22,0.04018720455651208,18,0.020114150867592762,9,0.018142003573490773,23,0.01305396695600584,6,0.007190499261276026,10,0.005164218001231694,16,0.004911825602227433,19,0.003866691755784156,13,0.0022090769056807525,3,0.0003576950151635966,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Senate_Floor_Immigration_Reform,17,0.347230923903212,20,0.010071098141440294,9,0.005741493884498993,2,0.00367206399546772,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Presser_on_the_Economy_and_Debt_Limit,1,0.33396526499557727,13,0.08391251588869021,8,0.07111063091209405,10,0.05534133301809962,9,0.04492449242580344,17,0.0189553958483658,16,0.01658891799327847,5,0.008554533875617313,2,0.007115760283579394,15,0.006421900793964324,6,0.006180078652355254,22,0.0023671507672558055,12,0.0015705051044276252,19,0.0012899943984501837,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Kennedy_Center_Honorees_2009,22,0.11489323215054542,20,0.09162258964144498,23,0.02272403659241056,14,0.01873586696396907,0,0.008466272074944879,7,0.0047894196429342645,24,0.001409318535883236,11,0.0013142716072273989,8,0.0006070404319523372,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Affordable_Care_Act_and_Domestic_Surveillance,4,0.2998295427949829,24,0.09145741750248801,10,0.07021210652350884,9,0.039100529491778245,2,0.01449820092757135,1,0.007192321752846301,15,0.0037242626056800316,6,0.0031265683299284905,16,0.0022181113775516866,3,6.575053055508936e-05,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Midterm_Elections_Presser_2014,17,0.16051849596003484,22,0.12177428742858783,3,0.08208448903149973,4,0.08166792468275125,2,0.07197694174862201,1,0.06292893786104829,5,0.029408406883255713,10,0.028434279928734388,16,0.02355308769602825,19,0.019016722041684683,15,0.008990884960598203,14,0.005627637681611442,12,0.004672332776555862,18,0.004182414209446014,6,0.0009847204077700325,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
YSEALI_Fellows,15,0.4056454590032376,21,0.03475842549599318,14,0.03192610298087943,22,0.029171737877488023,19,0.014995350559067472,20,0.01189164658915127,10,0.011558172674392714,4,0.006612747765454846,0,0.0032108696070656862,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Holocaust_Days_of_Remembrance,20,0.18238938722894407,11,0.05772484519726905,7,0.01838828706282559,23,0.0038180852371565615,1,0.003763822408940839,3,0.0018001508098771314,13,0.0017343185617216222,14,0.0016451238636695398,16,0.00048069050457513887,24,0.00012335978654319282,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
PM_Abe_of_Japan_Joint_Presser,15,0.265233541136007,16,0.12370809718256015,2,0.022029941891614266,11,0.015659027989973623,8,0.008046869030207283,20,0.0016505975316859478,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
UN_Copenhagen_Climate_Change,5,0.14047531292830928,7,0.03201691898025158,9,0.02215149510092529,15,0.021939700283472065,13,0.016502106496333716,16,0.016153457712830915,2,0.008531445258742006,18,0.005826941653244958,11,0.002872939634115058,10,0.0021422046226642214,24,0.00011200242886191747,6,2.8012976963479962e-05,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
People_of_Greece,7,0.10633295402092645,18,0.06245803407274281,15,0.0395151377464865,22,0.030788208825472653,1,0.028792588745688904,10,0.022927932808126175,12,0.0223269374617,0,0.019973367777627513,16,0.01840409384123022,17,0.01774544904081699,5,0.008061269585931109,24,0.006866690788015795,14,0.006406039168856867,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
India_Speech_at_New_Delhi,7,0.07029962850891856,14,0.05714224891926849,20,0.050343905568510525,15,0.04796439127223464,5,0.02338982773221558,21,0.021868249021201505,0,0.010976287527962474,22,0.006472077800570065,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Northern_Ireland_Speech,7,0.05767902928705649,22,0.032219681521371786,0,0.029455209945907515,14,0.02658525855075678,11,0.025892437435837794,20,0.017848458330518433,23,0.004907731933983406,21,0.0020585263450516216,6,0.001537536971620689,18,0.0014332906732089743,17,0.0008183573860546816,5,0.000606101731150357,15,0.00019582302464260724,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Fixing_Immigration_Policy,17,0.3926696688877619,14,0.02273742287801778,20,0.022266007590835357,22,0.004596731586283739,6,0.003251600870185169,1,0.0013039640460392602,0,0.0008139999100284237,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
George_Mason_21st_Century_Economy,18,0.3181749028027638,1,0.10081891291957423,14,0.067177450350329,5,0.05251990232370722,4,0.029840298444433457,19,0.01742342269164499,20,0.012234742605970815,23,0.012105550107039403,0,0.0012272775970498342,9,0.0005701809624765142,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Paris_Press_Conference_2015,3,0.18264991196280358,5,0.11908175666533138,16,0.08011034189306948,15,0.05044320834859034,22,0.027471682828102927,19,0.026548187004067695,4,0.010913779116414297,9,0.010499670469012828,7,0.010486874373187722,2,0.008720053849848681,10,0.008495697597233383,12,0.0062192126213273125,1,0.0027814784602731395,11,0.0011897514821254038,17,0.0009312414439499205,6,3.053840572870188e-05,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Prayer_Breakfast_2014,21,0.23614774358574664,20,0.2050048044769452,15,0.02027238600786974,7,0.014347492542102571,2,0.013705073370945273,12,0.008972941490057696,11,0.003935448452854043,24,0.0006145249003600392,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Gun_Violence_Presser,1,0.252723900441545,6,0.22994867096130794,22,0.010457117969777762,16,0.005992497442941522,2,0.005381511673039837,20,0.0047700308430127444,10,0.0037151327652539972,9,0.00297568077494729,3,0.002909133753480197,12,0.001293100978444104,21,0.00037149004167691526,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Aurora_Tragedy,20,0.18548658538944654,22,0.05176677543121108,6,0.03619297419602461,14,0.008384241877209719,19,0.002465962709646122,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
2004_DNC_Address,22,0.067502833841901,20,0.06418563512694278,0,0.05802270145223699,14,0.038017190896725415,8,0.03381977486526753,1,0.024077788947204824,5,0.020595541949192966,23,0.01582945486363665,4,0.015786210329736258,7,0.005540107114393665,17,0.0027673630357989616,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
NW_Flight_253_Update,9,0.42571249842954173,24,0.009692296525954254,17,0.002910990889449877,11,9.859892078298708e-05,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Barack_Obama_-_Al-Arabiya_Interview,21,0.3495491084214676,11,0.14858727465680682,2,0.057731619721995475,8,0.01954455755193582,22,0.013512323304752395,1,0.008703314678014523,16,0.006642374984308236,15,0.003914937037710414,4,0.0023054548714026707,18,0.0022631392909081356,13,0.001261439065188574,19,0.000567705185875354,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Trade_Trans_Pacific_at_Nike,15,0.17353325674592296,1,0.06123444473044159,17,0.051012250257514206,24,0.03115720078982565,14,0.030646221427815076,18,0.020923052440466914,5,0.016851041970217098,4,0.015956514092669048,2,0.004933643190170006,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Boston_Marathon_Bombing_First_Statement,9,0.18009545161646345,20,0.08367231895952189,22,0.026114162177620883,19,0.02293805322505599,4,0.0021179122202946623,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Associated_Press_Luncheon,1,0.3185462489862316,4,0.1270362046425972,10,0.056003006503790115,18,0.03425157758222522,14,0.020848044908465573,19,0.012406285308490462,23,0.008803607680320655,7,0.0055916811261028125,24,0.002885712105210387,9,0.0013158642494903183,21,0.0009039557729730639,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Flight_253_Terrorist_Attempt_Press_Statement,9,0.28969146680224467,2,0.08588643911719313,13,0.022213041888915066,20,0.010564529248476257,12,0.0049871801945202375,21,0.0015998775642137573,0,0.0013216389351036362,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Final_Press_Conference,22,0.16621399460962927,16,0.14235790129507503,12,0.09430212972058341,11,0.0906097892639466,10,0.04493837431715086,0,0.037664640450891,2,0.02555543409849835,9,0.02434878505945738,15,0.023669045267107964,24,0.012590859168404444,17,0.009361438856051145,4,0.008631133228738964,1,0.00824583580245478,21,0.006856635902932352,14,0.00518713799598859,6,0.004723940707317665,5,0.0016875302037797685,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Joint_Session_on_Economy_and_Jobs,1,0.32342716998792803,14,0.06411747734081637,18,0.04457539184414931,24,0.032883183906943676,17,0.031046492733331002,4,0.02818641507781279,23,0.020856208450797067,5,0.009503660632847724,22,0.0040435027990435145,0,0.0001245391285840439,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
CNN_Guns_in_America_Town_Hall,6,0.3494590612362708,22,0.02870787006526398,24,0.008318954774962266,15,0.006219623803436812,18,0.001763052449483224,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Announces_Candidacy,0,0.09112366634524025,14,0.06803506980807174,4,0.06336450130901472,8,0.0407930972475882,23,0.034850879627446436,7,0.02832442361770048,5,0.027810738478788625,18,0.024892276116623945,17,0.023915704464331326,1,0.01893262265737212,22,0.01637139059568114,20,0.014698787650336538,3,0.009172346137831902,21,0.005372971161884001,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
START_Treaty_Presser,2,0.22490682836247028,16,0.09281411646951106,7,0.05860698378710371,9,0.004113620414352359,24,0.00233801120607225,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Gun_Violence_Exec_Order_23,6,0.3409195371441502,14,0.04099934163598445,20,0.02484500406334578,24,0.009402492654466469,4,0.00842478864603688,7,0.007286767281573224,10,0.005403815381708972,19,0.005007542937582794,13,0.003897981127116736,2,0.002315152263195761,9,0.0014639245990496208,23,0.0013858423209027779,17,0.001318862446031608,3,0.0009607893256778702,8,0.0006790145107512153,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Barack_Obama_-_Jefferson-Jackson_Dinner,22,0.1475089568464844,4,0.06596247201884733,0,0.04532022760349335,8,0.030042951427982887,1,0.023836879023541712,23,0.02289794917994375,14,0.0183144556094305,2,0.014086990497003536,7,0.00799758381409959,5,0.005835063834145513,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Fort_Bonifacio,23,0.13821764481822538,15,0.0687968297195553,20,0.048266213582637725,8,0.030896110448103833,16,0.019158295544606192,13,0.0022552981940074154,7,0.0013346609760746364,19,0.0004061045489528529,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Midterm_Elections_Presser_2010,1,0.1828274892526349,22,0.12245643208921045,18,0.0770804493074348,4,0.0754920649223237,5,0.04726705801104777,15,0.04275082008685966,10,0.035323551810528556,16,0.01703162557896756,17,0.011895876759428462,24,0.00874816117927539,12,0.0049048493678710454,19,0.004748237679212086,21,0.003164926885913512,6,0.0024175406828585728,11,0.0016135610937082505,3,0.0014617405145231823,0,0.0009243617255513062,2,0.000836174008320819,none,none,none,none,none,none,none,none,none,none,none,none,none,none
State_of_the_Union_2015,14,0.1156355447282681,1,0.1134791738883124,24,0.07756845224564736,17,0.06950138814672707,23,0.0652598217617722,5,0.04127245554023096,18,0.040255332792276007,22,0.038093921596973966,12,0.036493262138121436,8,0.03285253018782519,2,0.030472314250179947,7,0.028244275064498864,3,0.02321310373328825,0,0.02258438042673954,4,0.021131442894550767,19,0.017816235843233552,16,0.004989504633982754,13,0.004854550745755219,20,0.004778137008685718,21,0.004277021623468551,11,0.00042977626408272876,15,0.000374457380043179,6,0.00021129827188936268,none,none,none,none
USSC_Ruling_Affordable_Care_Act,4,0.39086677224661104,10,0.07101446207318367,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Senate_Vote_Background_Check,6,0.3790847233027809,17,0.0005561623703656361,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Joint_Presser_with_President_Benigno_Aquino,15,0.28009531538946597,16,0.10725762128127313,23,0.051632814710907374,9,0.01911031564647244,8,0.012819379808864838,2,0.011348283624693383,13,0.005661350150392545,11,0.004591988098884537,19,0.0042377504187346435,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Comprehensive_Immigration_Reform,17,0.4006590337039073,18,0.03444487179452317,9,0.01970566240440308,7,0.016271023695149035,21,0.012452045606401799,10,0.012009937273996662,0,0.011621272624716293,5,0.010454802028449874,6,0.008452137595568536,4,0.007522255669936275,13,0.00022329143582744407,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Worldwide_Troop_Talk,24,0.11572489787323985,22,0.08583404631805208,3,0.07223412474323512,8,0.07185656499788463,16,0.06914640657331848,19,0.053713680491198075,20,0.028668812372756015,15,0.02251320297578078,23,0.020205451322681627,18,0.011707294190448799,4,0.010016308550837811,21,0.007583575152593039,14,0.004230570147691947,9,0.00194734425627419,10,0.0007160144054707324,6,0.0004302687303393787,2,0.0003948791271932827,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Muammar_Qaddafi_Death,13,0.45529217993027876,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Iraq_War_Responsibly_Ending,8,0.312539602653257,13,0.028240193111334053,3,0.020666111071551096,15,0.011811258116862823,23,0.01113974872648564,11,0.007866278494008875,2,0.0003951194885011071,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
UNGA_2012,13,0.17213901192907904,21,0.15934051390001847,7,0.09784695504717458,2,0.03354432207051019,11,0.030022741059320564,10,0.026129358926995746,20,0.021030270114527894,6,0.007883052557656495,0,0.005631969500394959,14,0.003171335217323585,3,0.001626867673803385,22,0.000948632467163076,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
MLK_Remembrance,0,0.1192271910994919,20,0.0953617420602397,18,0.046498452736482655,10,0.03688173882142062,14,0.023092002637224558,4,0.01880554224935488,21,0.016957406156071178,5,0.007956984843947395,7,0.0016938597665834437,1,0.0010081108990158754,12,0.00018374238993375806,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Post_ASEAN_Presser_2016,15,0.37008614751944446,9,0.03222537261831877,2,0.030593761633249963,23,0.021452274743528118,8,0.020765520629662866,10,0.008786214006783283,22,0.008262654832309837,16,0.007092263646564486,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Post_G7_Presser_Japan,22,0.1223115524014047,15,0.10985449788907545,2,0.09878711075337365,10,0.03942536098276302,12,0.03815108292790239,3,0.03411739522740693,7,0.03223446998467102,16,0.03069223109280515,1,0.02089763785159356,9,0.017075680986978706,23,0.011205392837141928,4,0.005679332614264385,18,0.003478933831461823,13,0.0013142952507635376,6,1.2422552488457862e-05,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Sequester_Impact_Newport_News,1,0.25856973444043096,22,0.03436693083449722,14,0.03157233196162362,19,0.029023314437992543,20,0.01356732829354952,18,0.012645273559533874,6,0.011420236526988117,23,0.0077055237555127805,10,0.006134138279332627,24,0.005404965175979636,8,0.004031827642740847,9,0.004014507017702376,5,0.0030682311393995356,4,0.0030404945251589666,2,0.0028262525294717243,16,0.0020368132262581526,3,2.9248911633036096e-06,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Jewish_American_Heritage_Month,11,0.309264190684137,2,0.0866295034011021,20,0.04512516890540337,0,0.029496514166034587,17,0.008005675935792197,22,0.0051434472610622966,12,0.004514155299433596,21,0.001500419099920685,14,0.0005867501020736554,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Presser_Unannounced_Heath_Care,4,0.17034817500778834,18,0.10125134876304585,1,0.08362490937806837,2,0.06740250541287884,22,0.06610076393422586,5,0.05019242716671279,10,0.0240922601325999,15,0.01783398764340192,17,0.012218716464082652,16,0.008502188700405049,19,0.0008946149513602521,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Farewell_Address,22,0.11411246542833013,7,0.0751883148281628,0,0.061465639533731214,17,0.0428754642919906,1,0.04095048308802857,3,0.03303755183758722,21,0.03183911107637651,20,0.03053411812248333,10,0.02365419970561461,12,0.021035066312468462,14,0.017016677065497997,4,0.016966085081627644,9,0.011797802837077423,24,0.009390439517279442,5,0.009012251334137486,6,0.004454330196899093,18,0.001877885905783091,23,0.0011084874918071172,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Afghanistan_Troop_Reduction,8,0.298026276260916,9,0.09143176746950438,21,0.04181032631448707,7,0.025222468247086818,13,0.00622165454391369,1,0.001430566465744517,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Kenya_Civil_Society_Meeting,15,0.08699110500787222,19,0.08663621724834702,21,0.053161044516884526,14,0.042462250172337575,7,0.03973955663342451,22,0.031140239379478105,12,0.029078323204006683,0,0.027685276563375223,10,0.02463005923145967,9,0.021507985823639976,24,0.00921032056345943,3,0.006565559165256834,6,0.0038007233251608832,16,0.0020224433102035803,2,0.000883546272049676,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Sandy_Hook_Elementary_School,20,0.18917432719169042,14,0.07960089958091252,6,0.03125554246028316,22,0.028266589589937562,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Newtown_Vigil_Address,20,0.2196793862375955,14,0.07404409499002217,6,0.05338234067257203,4,0.011897853290057943,7,0.0002210025025774422,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Alabama_Tornado_Devestation,19,0.10097549622497479,22,0.0656700037248548,20,0.05893806426396886,9,0.038047913916240406,5,0.030072413662527726,14,0.024299259132354666,15,0.0020681694783127626,6,0.0017238030777222062,2,0.0005465336184701708,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
White_House_Correspondents_Dinner_2011,22,0.29575514093442057,20,0.03186361725756242,19,0.004590225482480741,21,0.0029181743619605127,23,0.0008768401739106009,9,0.0007540647530479356,11,0.0005652793897048468,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Iran_Deal_American_University,2,0.4124673143511474,11,0.040606948607149994,8,0.03194344443063207,3,0.00945802905121435,18,0.008668494558634129,1,0.008168307637580778,23,0.0052614522311742766,0,0.002597862606109939,12,0.0019241422078791729,7,0.0016192929880103032,5,0.0009915919353642802,4,0.0004810932409628224,21,0.00025319595950207616,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
UNGA_68th_Session,2,0.12685531025821076,11,0.12670943290749276,7,0.10185996828289694,13,0.09572511805435842,21,0.055858687896956694,3,0.048844010241412404,8,0.03200865266563105,15,0.02163560219985311,16,0.01689636163729442,19,0.013163255398158272,9,0.008712532974119216,10,0.0028298201009038064,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Obama-Romney_-_Second_Live_Debate,1,0.19390531793296384,5,0.07408956417609808,17,0.06144244031855587,14,0.055836706612631126,6,0.024373995529181708,4,0.012101239692987008,13,0.00823631526362856,15,0.00638449044861364,9,0.004616650089654161,2,0.004242614130265841,22,0.0036071630259081507,11,0.0012221878484349577,8,0.0009365222210368326,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Weekly_Address_on_Cuba,12,0.6209882004263606,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Elena_Kagan_USSC_Nomination,10,0.38489149877666984,14,0.026355554453502416,20,0.01914502876803737,8,0.0033247435655026102,7,0.00023114979153972932,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Joe_Biden_Medal_of_Freedom,22,0.13093569018304718,20,0.08641899228951075,23,0.03808069836397526,14,0.03538588536715695,6,0.03236366566953487,8,0.0199114364079312,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Chile_Latin_America,12,0.12466494799793654,15,0.1104355606754405,7,0.06770957206945571,17,0.051625320044180516,18,0.02581647846675456,24,0.015500228264204555,5,0.014523625935974295,8,0.009247537682642436,6,0.007945967438479517,13,0.006701392405421661,19,0.0012343689183424288,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
State_of_the_Nation_2009,18,0.2646108492847301,14,0.11890959961268037,1,0.11159668398113834,4,0.09819586456728112,5,0.04762819392608559,8,0.025584113757570102,7,0.013868825955093781,23,0.013037256133854782,20,0.01069740674493841,9,0.004175030925167223,11,0.0016267637572102277,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Comprehensive_Immigration_Reform_Vegas,17,0.3737633704699673,14,0.04710596697246782,20,0.0028600433567820137,12,0.0020694382173429915,5,0.0009464976508236209,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
